date,position,song_name,artist_name,last_position,peak_position,weeks_on_chart
2022-02-12,91,Numb Little Bug,Em Beihold,0,91,1
2022-02-12,94,Infinity,Jaymes Young,0,94,1
2022-02-12,95,The Motto,Tiesto & Ava Max,0,95,1
2022-02-12,97,Megan's Piano,Megan Thee Stallion,0,97,1
2022-02-12,100,"Colombia, Mi Encanto",Carlos Vives,0,100,1
2022-02-19,2,Do We Have A Problem?,Nicki Minaj X Lil Baby,0,2,1
2022-02-19,40,Don't Play That,King Von & 21 Savage,0,40,1
2022-02-19,43,Cigarettes,Juice WRLD,0,43,1
2022-02-19,52,She's All I Wanna Be,Tate McRae,0,52,1
2022-02-19,73,Scared Money,YG Featuring J. Cole & Moneybagg Yo,0,73,1
2022-02-19,77,Emo Girl,Machine Gun Kelly & WILLOW,0,77,1
2022-02-19,78,Black Summer,Red Hot Chili Peppers,0,78,1
2022-02-19,87,Doja,$NOT & A$AP Rocky,0,87,1
2022-02-19,88,Hate Our Love,Queen Naija & Big Sean,0,88,1
2022-02-19,97,When I'm Gone,Alesso / Katy Perry,0,97,1
2022-02-26,15,MAMIII,Becky G X Karol G,0,15,1
2022-02-26,20,Bussin,Nicki Minaj X Lil Baby,0,20,1
2022-02-26,21,The Joker And The Queen,Ed Sheeran Featuring Taylor Swift,0,21,1
2022-02-26,34,Worst Day,Future,0,34,1
2022-02-26,46,City Of Gods,"Fivio Foreign, Kanye West & Alicia Keys",0,46,1
2022-02-26,73,Boyfriend,Dove Cameron,0,73,1
2022-02-26,83,Good Morning Gorgeous,Mary J. Blige,0,83,1
2022-02-26,89,Closer,Saweetie Featuring H.E.R.,0,89,1
2022-02-26,95,Stay Alive,Jung Kook,0,95,1
2022-03-05,18,Nail Tech,Jack Harlow,0,18,1
2022-03-05,42,Ahhh Ha,Lil Durk,0,42,1
2022-03-05,61,Banking On Me,Gunna,0,61,1
2022-03-05,91,Poppin,Yeat,0,91,1
2022-03-05,95,Pray,Jessie Murph,0,95,1
2022-03-05,100,Give Heaven Some Hell,HARDY,0,100,1
2022-03-12,43,Freaky Deaky,Tyga X Doja Cat,0,43,1
2022-03-12,76,I'm Tired,Labrinth & Zendaya,0,76,1
2022-03-12,79,I Hate YoungBoy,YoungBoy Never Broke Again,0,79,1
2022-03-12,81,Usain Boo,Kodak Black,0,81,1
2022-03-12,90,I Wish,Kodak Black,0,90,1
2022-03-12,95,To The Moon!,JNR CHOI & Sam Tompkins,0,95,1
2022-03-12,100,Rocking A Cardigan In Atlanta,Lil Shordie Scott,0,100,1
2022-03-19,23,Bam Bam,Camila Cabello Featuring Ed Sheeran,0,23,1
2022-03-19,60,Handsomer,Russ Featuring Ktlyn,0,60,1
2022-03-19,72,Publicity Stunt,Gucci Mane,0,72,1
2022-03-19,73,War,King Von,0,73,1
2022-03-19,82,Ay!,Machine Gun Kelly & Lil Wayne,0,82,1
2022-03-19,89,Neighborhood Superstar,DaBaby & YoungBoy Never Broke Again,0,89,1
2022-03-19,92,Facetime,King Von Featuring G Herbo,0,92,1
2022-03-19,93,Straight To It,King Von Featuring Fivio Foreign,0,93,1
2022-03-19,96,Evil Twins,King Von & Lil Durk,0,96,1
2022-03-19,97,Trust Nothing,King Von Featuring Moneybagg Yo,0,97,1
2022-04-02,22,What Happened To Virgil,Lil Durk Featuring Gunna,24,22,2
2022-04-02,25,Sweetest Pie,Megan Thee Stallion & Dua Lipa,15,15,2
2022-04-02,37,Blick Blick!,Coi Leray & Nicki Minaj,0,37,1
2022-04-02,43,Thinking With My Dick,Kevin Gates Featuring Juicy J,37,37,2
2022-04-02,50,Nobody Like U,4*TOWN (From Disney And Pixar's Turning Red),0,50,1
2022-04-02,57,Sometimes,Juice WRLD,0,57,1
2022-04-02,61,Computer Murderers,Lil Durk,0,61,1
2022-04-02,62,Petty Too,Lil Durk Featuring Future,26,26,2
2022-04-02,68,No Interviews,Lil Durk,30,30,2
2022-04-02,72,Ghost Story,Carrie Underwood,0,72,1
2022-04-02,79,Barbarian,Lil Durk,48,48,2
2022-04-02,80,Golden Child,Lil Durk,34,34,2
2022-04-02,84,Tom's Diner,AnnenMayKantereit & Giant Rooks,0,84,1
2022-04-02,87,Bones,Imagine Dragons,93,87,2
2022-04-02,91,Maybe,Machine Gun Kelly & Bring Me The Horizon,0,91,1
2022-04-02,92,Over,Lucky Daye,0,92,1
2022-04-02,94,Smoking & Thinking,Lil Durk,60,60,2
2022-04-02,95,Money So Big,Yeat,0,95,1
2022-04-02,98,She Likes It,Russell Dickerson & Jake Scott,0,98,1
2022-04-02,99,IDGAF,BoyWithUke X blackbear,0,99,1
2022-04-09,20,Soy El Unico,Yahritza y Su Esencia,0,20,1
2022-04-09,58,We Go Up,Nicki Minaj & Fivio Foreign,0,58,1
2022-04-09,59,Make Up Sex,Machine Gun Kelly X blackbear,0,59,1
2022-04-09,73,X Ultima Vez,Daddy Yankee & Bad Bunny,0,73,1
2022-04-09,74,Envolver,Anitta,0,74,1
2022-04-09,80,Chaotic,Tate McRae,0,80,1
2022-04-09,89,Sigue,J Balvin & Ed Sheeran,0,89,1
2022-04-16,1,As It Was,Harry Styles,0,1,1
2022-04-16,33,In My Head,Lil Tjay,0,33,1
2022-04-16,38,When You're Gone,Shawn Mendes,0,38,1
2022-04-16,71,Stick,JID & J. Cole Featuring Kenny Mason & Sheck Wes,0,71,1
2022-04-16,82,Damn Strait,Scotty McCreery,0,82,1
2022-04-16,88,Take My Name,Parmalee,0,88,1
2022-04-16,91,Complete Mess,5 Seconds Of Summer,0,91,1
2022-04-16,96,4KT Baby,YoungBoy Never Broke Again,0,96,1
2022-04-16,98,Blood All On It,Gucci Mane Featuring Key Glock & Young Dolph,0,98,1
2022-04-16,99,Desesperados,Rauw Alejandro & Chencho Corleone,0,99,1
2022-04-23,1,First Class,Jack Harlow,0,1,1
2022-04-23,13,Right On,Lil Baby,0,13,1
2022-04-23,14,In A Minute,Lil Baby,0,14,1
2022-04-23,62,London,BIA Featuring J. Cole,0,62,1
2022-04-23,75,Psychofreak,Camila Cabello Featuring WILLOW,0,75,1
2022-04-23,79,Thump Shit,42 Dugg & EST Gee,0,79,1
2022-04-23,81,Treat Me,Chloe,0,81,1
2022-04-23,97,Neck & Wrist,Pusha T Featuring JAY-Z & Pharrell Williams,0,97,1
2022-04-23,100,Praise The Lord,BRELAND Featuring Thomas Rhett,0,100,1
2022-04-30,7,Don't Think Jesus,Morgan Wallen,0,7,1
2022-04-30,50,About Damn Time,Lizzo,0,50,1
2022-04-30,51,Shake It,"Kay Flock, Cardi B, Dougie B & Bory300",0,51,1
2022-04-30,55,Flowers,Lauren Spencer Smith,0,55,1
2022-04-30,83,GINE,6ix9ine,0,83,1
2022-04-30,86,Leave You Alone,Kane Brown,0,86,1
2022-04-30,99,Fall In Love,Bailey Zimmerman,0,99,1
2022-05-07,15,Thousand Miles,The Kid LAROI,0,15,1
2022-05-07,29,Plan B,Megan Thee Stallion,0,29,1
2022-05-07,36,Provenza,Karol G,0,36,1
2022-05-07,51,2step,Ed Sheeran Featuring Lil Baby,0,51,1
2022-05-07,55,Something In The Orange,Zach Bryan,0,55,1
2022-05-07,57,Hold That Heat,"Southside, Travis Scott & Future",0,57,1
2022-05-07,59,Scrape It Off,Pusha T Featuring Lil Uzi Vert & Don Toliver,0,59,1
2022-05-07,61,Tomorrow Me,Luke Combs,0,61,1
2022-05-07,78,Rock N Roll,Pusha T Featuring Kanye West & Kid Cudi,0,78,1
2022-05-07,81,Dreamin Of The Past,Pusha T Featuring Kanye West,0,81,1
2022-05-07,100,Brambleton,Pusha T,0,100,1
2022-05-14,1,Wait For U,Future Featuring Drake & Tems,0,1,1
2022-05-14,4,Puffin On Zootiez,Future,0,4,1
2022-05-14,8,712PM,Future,0,8,1
2022-05-14,10,I'm Dat N***a,Future,0,10,1
2022-05-14,11,I'm On One,Future Featuring Drake,0,11,1
2022-05-14,12,Love You Better,Future,0,12,1
2022-05-14,15,Keep It Burnin,Future Featuring Kanye West,0,15,1
2022-05-14,20,Massaging Me,Future,0,20,1
2022-05-14,24,For A Nut,Future Featuring Gunna & Young Thug,0,24,1
2022-05-14,26,Chickens,Future Featuring EST Gee,0,26,1
2022-05-14,29,Gold Stacks,Future,0,29,1
2022-05-14,39,Voodoo,Future Featuring Kodak Black,0,39,1
2022-05-14,44,Honest,Justin Bieber & Don Toliver,0,44,1
2022-05-14,45,We Jus Wanna Get High,Future,0,45,1
2022-05-14,46,Holy Ghost,Future,0,46,1
2022-05-14,54,Frozen,Lil Baby,0,54,1
2022-05-14,58,Back To The Basics,Future,0,58,1
2022-05-14,60,The Way Things Going,Future,0,60,1
2022-05-14,80,That That,PSY Featuring SUGA,0,80,1
2022-05-14,82,In The Stars,Benson Boone,0,82,1
2022-05-14,94,Love Me More,Sam Smith,0,94,1
2022-05-21,4,Moscow Mule,Bad Bunny,0,4,1
2022-05-21,5,Titi Me Pregunto,Bad Bunny,0,5,1
2022-05-21,6,Despues de La Playa,Bad Bunny,0,6,1
2022-05-21,10,Me Porto Bonito,Bad Bunny & Chencho Corleone,0,10,1
2022-05-21,12,Thought You Should Know,Morgan Wallen,0,12,1
2022-05-21,14,Party,Bad Bunny & Rauw Alejandro,0,14,1
2022-05-21,15,The Heart Part 5,Kendrick Lamar,0,15,1
2022-05-21,16,Un Ratito,Bad Bunny,0,16,1
2022-05-21,18,Tarot,Bad Bunny & Jhay Cortez,0,18,1
2022-05-21,21,Dua Lipa,Jack Harlow,0,21,1
2022-05-21,22,Yo No Soy Celoso,Bad Bunny,0,22,1
2022-05-21,23,Churchill Downs,Jack Harlow Featuring Drake,0,23,1
2022-05-21,26,Ojitos Lindos,Bad Bunny & Bomba Estereo,0,26,1
2022-05-21,31,Neverita,Bad Bunny,0,31,1
2022-05-21,32,La Corriente,Bad Bunny & Tony Dize,0,32,1
2022-05-21,34,Efecto,Bad Bunny,0,34,1
2022-05-21,44,Aguacero,Bad Bunny,0,44,1
2022-05-21,45,Dos Mil 16,Bad Bunny,0,45,1
2022-05-21,49,Otro Atardecer,Bad Bunny & The Marias,0,49,1
2022-05-21,50,This Love (Taylor's Version),Taylor Swift,0,50,1
2022-05-21,51,Andrea,Bad Bunny & Buscabulla,0,51,1
2022-05-21,54,El Apagon,Bad Bunny,0,54,1
2022-05-21,55,Un Verano Sin Ti,Bad Bunny,0,55,1
2022-05-21,56,Un Coco,Bad Bunny,0,56,1
2022-05-21,59,Me Fui de Vacaciones,Bad Bunny,0,59,1
2022-05-21,60,Ensename A Bailar,Bad Bunny,0,60,1
2022-05-21,74,Agosto,Bad Bunny,0,74,1
2022-05-21,82,Hold My Hand,Lady Gaga,0,82,1
2022-05-21,84,Whiskey On You,Nate Smith,0,84,1
2022-05-21,88,I'd Do Anything To Make You Smile,Jack Harlow,0,88,1
2022-05-21,97,Young Harleezy,Jack Harlow,0,97,1
2022-05-21,99,Poison,Jack Harlow Featuring Lil Wayne,0,99,1
2022-05-28,3,N95,Kendrick Lamar,0,3,1
2022-05-28,5,Die Hard,"Kendrick Lamar, Blxst & Amanda Reifer",0,5,1
2022-05-28,6,You Proof,Morgan Wallen,0,6,1
2022-05-28,7,Silent Hill,Kendrick Lamar & Kodak Black,0,7,1
2022-05-28,8,United In Grief,Kendrick Lamar,0,8,1
2022-05-28,11,Father Time,Kendrick Lamar Featuring Sampha,0,11,1
2022-05-28,13,Rich Spirit,Kendrick Lamar,0,13,1
2022-05-28,16,We Cry Together,Kendrick Lamar & Taylour Paige,0,16,1
2022-05-28,19,Worldwide Steppers,Kendrick Lamar,0,19,1
2022-05-28,20,Count Me Out,Kendrick Lamar,0,20,1
2022-05-28,22,Purple Hearts,"Kendrick Lamar, Summer Walker & Ghostface Killah",0,22,1
2022-05-28,23,Savior,"Kendrick Lamar, Baby Keem, & Sam Dew",0,23,1
2022-05-28,29,Cooped Up,Post Malone Featuring Roddy Ricch,0,29,1
2022-05-28,33,Rich (Interlude),Kendrick Lamar,0,33,1
2022-05-28,40,Mr. Morale,Kendrick Lamar & Tanna Leone,0,40,1
2022-05-28,41,Crown,Kendrick Lamar,0,41,1
2022-05-28,47,Auntie Diaries,Kendrick Lamar,0,47,1
2022-05-28,51,Savior (Interlude),Kendrick Lamar,0,51,1
2022-05-28,55,Mirror,Kendrick Lamar,0,55,1
2022-05-28,59,Mother I Sober,Kendrick Lamar Featuring Beth Gibbons,0,59,1
2022-06-04,4,Late Night Talking,Harry Styles,0,4,1
2022-06-04,8,Music For A Sushi Restaurant,Harry Styles,0,8,1
2022-06-04,9,Matilda,Harry Styles,0,9,1
2022-06-04,13,Daylight,Harry Styles,0,13,1
2022-06-04,14,Little Freak,Harry Styles,0,14,1
2022-06-04,15,Grapejuice,Harry Styles,0,15,1
2022-06-04,21,Satellite,Harry Styles,0,21,1
2022-06-04,22,Cinema,Harry Styles,0,22,1
2022-06-04,24,Daydreaming,Harry Styles,0,24,1
2022-06-04,25,Keep Driving,Harry Styles,0,25,1
2022-06-04,29,Love Of My Life,Harry Styles,0,29,1
2022-06-04,30,Boyfriends,Harry Styles,0,30,1
2022-06-04,59,Hotel Lobby (Unc And Phew),Quavo & Takeoff,0,59,1
2022-06-04,74,Like I Love Country Music,Kane Brown,0,74,1
2022-06-04,99,DFMU,Ella Mai,0,99,1
2022-06-11,8,Running Up That Hill (A Deal With God),Kate Bush,0,8,21
2022-06-11,22,True Love,Kanye West & XXXTENTACION,0,22,1
2022-06-11,47,Sleazy Flow,SleazyWorld Go Featuring Lil Baby,0,47,1
2022-06-11,59,See Wat I'm Sayin,Moneybagg Yo,0,59,1
2022-06-11,60,Die Young,Sleepy Hallow Featuring 347aidan,0,60,1
2022-06-11,71,Potion,"Calvin Harris, Dua Lipa & Young Thug",0,71,1
2022-06-11,86,She Had Me At Heads Carolina,Cole Swindell,0,86,1
2022-06-11,87,Sunroof,Nicky Youre & dazy,0,87,1
2022-06-11,91,F.N.F. (Let's Go),Hitkidd & GloRilla,0,91,1
2022-06-11,97,Wild Hearts,Keith Urban,0,97,1
2022-06-11,98,Last Night Lonely,Jon Pardi,0,98,1
2022-06-11,99,7500 OBO,Tim McGraw,0,99,1
2022-06-11,100,Until I Found You,Stephen Sanchez,0,100,1
2022-06-18,9,I Like You (A Happier Song),Post Malone Featuring Doja Cat,0,9,1
2022-06-18,39,Distraction,Polo G,0,39,1
2022-06-18,46,I Cannot Be (A Sadder Song),Post Malone Featuring Gunna,0,46,1
2022-06-18,47,Wrapped Around Your Finger,Post Malone,0,47,1
2022-06-18,53,Lemon Tree,Post Malone,0,53,1
2022-06-18,54,Reputation,Post Malone,0,54,1
2022-06-18,56,Wasting Angels,Post Malone Featuring The Kid LAROI,0,56,1
2022-06-18,62,Insane,Post Malone,0,62,1
2022-06-18,70,Love/Hate Letter To Alcohol,Post Malone Featuring Fleet Foxes,0,70,1
2022-06-18,75,Vegas,Doja Cat,0,75,1
2022-06-18,88,Te Felicito,Shakira & Rauw Alejandro,0,88,1
2022-06-18,97,When I'm Alone,Post Malone,0,97,1
2022-06-18,100,Euthanasia,Post Malone,0,100,1
2022-06-25,10,Glimpse Of Us,Joji,0,10,1
2022-06-25,13,Yet To Come,BTS,0,13,1
2022-06-25,24,Rock And A Hard Place,Bailey Zimmerman,0,24,1
2022-06-25,26,Cash In Cash Out,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",0,26,1
2022-06-25,55,So Good,Halsey,0,55,1
2022-06-25,73,Run BTS,BTS,0,73,1
2022-06-25,76,I Ain't Worried,OneRepublic,0,76,1
2022-06-25,84,5 Foot 9,Tyler Hubbard,0,84,1
2022-06-25,99,New Truck,Dylan Scott,0,99,1
2022-07-02,1,Jimmy Cooks,Drake Featuring 21 Savage,0,1,1
2022-07-02,6,Sticky,Drake,0,6,1
2022-07-02,7,Falling Back,Drake,0,7,1
2022-07-02,13,Texts Go Green,Drake,0,13,1
2022-07-02,14,Massive,Drake,0,14,1
2022-07-02,15,Break My Soul,Beyonce,0,15,1
2022-07-02,18,The Kind Of Love We Make,Luke Combs,0,18,1
2022-07-02,20,Calling My Name,Drake,0,20,1
2022-07-02,21,A Keeper,Drake,0,21,1
2022-07-02,23,Currents,Drake,0,23,1
2022-07-02,28,Flight's Booked,Drake,0,28,1
2022-07-02,42,Overdrive,Drake,0,42,1
2022-07-02,47,Liability,Drake,0,47,1
2022-07-02,52,U-Digg,"Lil Baby, 42 Dugg & Veeze",0,52,1
2022-07-02,62,Down Hill,Drake,0,62,1
2022-07-02,66,Tie That Binds,Drake,0,66,1
2022-07-02,89,Wild As Her,Corey Kent,0,89,1
2022-07-09,22,Left And Right,Charlie Puth Featuring Jung Kook,0,22,1
2022-07-09,60,Carolina,Taylor Swift,0,60,1
2022-07-09,67,Late To Da Party (F*CK BET),Lil Nas X & Youngboy Never Broke Again,0,67,1
2022-07-09,72,From The D 2 The LBC,Eminem & Snoop Dogg,0,72,1
2022-07-09,76,Call Me Everyday,Chris Brown Featuring WizKid,0,76,1
2022-07-09,78,Psychic,Chris Brown Featuring Jack Harlow,0,78,1
2022-07-09,79,WE (Warm Embrace),Chris Brown,0,79,1
2022-07-09,91,Burglars & Murderers,Lil Durk Featuring EST Gee,0,91,1
2022-07-09,92,Addicted,Chris Brown Featuring Lil Baby,0,92,1
2022-07-09,95,Did Shit To Me,Lil Durk Featuring Doodie Lo,0,95,1
2022-07-09,98,Possessive,Chris Brown Featuring Lil Wayne & BLEU,0,98,1
2022-07-16,13,Hot Shit,"Cardi B, Ye & Lil Durk",0,13,1
2022-07-16,40,Master Of Puppets,Metallica,0,40,1
2022-07-16,67,Son Of A Sinner,Jelly Roll,0,67,1
2022-07-16,70,Good Love,City Girls & Usher,0,70,1
2022-07-16,71,Wishful Drinking,Ingrid Andress With Sam Hunt,0,71,1
2022-07-16,76,Country On,Luke Bryan,0,76,1
2022-07-16,82,More,j-hope,0,82,1
2022-07-16,83,Numb,Marshmello & Khalid,0,83,1
2022-07-16,96,Best Thing Since Backroads,Jake Owen,0,96,1
2022-07-16,98,Unstoppable,Sia,0,98,1
2022-07-16,99,Rich Minion,Yeat,0,99,1
2022-07-16,100,Bad Habit,Steve Lacy,0,100,1
2022-07-23,42,All Mine,Brent Faiyaz,0,42,1
2022-07-23,52,Loose Change,Brent Faiyaz,0,52,1
2022-07-23,67,Price Of Fame,Brent Faiyaz,0,67,1
2022-07-23,68,Betty (Get Money),Yung Gravy,0,68,1
2022-07-23,84,Rolling Stone,Brent Faiyaz,0,84,1
2022-07-23,86,Last Last,Burna Boy,0,86,1
2022-07-23,91,Ghetto Gatsby,Brent Faiyaz Featuring Alicia Keys,0,91,1
2022-07-23,93,Heal Your Heart (Interlude),Brent Faiyaz,0,93,1
2022-07-23,97,FYTB,Brent Faiyaz Featuring Joony,0,97,1
2022-07-30,84,2 Be Loved (Am I Ready),Lizzo,0,84,1
2022-07-30,85,Truth About You,Mitchell Tenpenny,0,85,1
2022-07-30,90,Free Mind,Tems,0,90,1
2022-07-30,94,At The End Of A Bar,Chris Young With Mitchell Tenpenny,0,94,1
2022-07-30,96,Arson,j-hope,0,96,1
2022-07-30,100,Pick Me Up,Gabby Barrett,0,100,1
2022-08-06,52,TV,Billie Eilish,0,52,1
2022-08-06,55,Pressurelicious,Megan Thee Stallion Featuring Future,0,55,1
2022-08-06,65,Progress,John Rich,0,65,1
2022-08-06,79,The 30th,Billie Eilish,0,79,1
2022-08-06,90,With A Woman You Love,Justin Moore,0,90,1
2022-08-06,91,Love Lost,Mac Miller,0,91,1
2022-08-06,94,Vette Motors,YoungBoy Never Broke Again,0,94,1
2022-08-06,97,Are You Entertained,Russ & Ed Sheeran,0,97,1
2022-08-06,98,"Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,0,98,1
2022-08-13,13,Cuff It,Beyonce,0,13,1
2022-08-13,19,Alien Superstar,Beyonce,0,19,1
2022-08-13,22,Church Girl,Beyonce,0,22,1
2022-08-13,26,I'm That Girl,Beyonce,0,26,1
2022-08-13,27,Energy,Beyonce Featuring BEAM,0,27,1
2022-08-13,30,Cozy,Beyonce,0,30,1
2022-08-13,41,Plastic Off The Sofa,Beyonce,0,41,1
2022-08-13,43,Virgo's Groove,Beyonce,0,43,1
2022-08-13,47,Summer Renaissance,Beyonce,0,47,1
2022-08-13,50,Never Sleep,"NAV, Travis Scott & Lil Baby",0,50,1
2022-08-13,51,Heated,Beyonce,0,51,1
2022-08-13,53,Thique,Beyonce,0,53,1
2022-08-13,55,Move,Beyonce Featuring Grace Jones & Tems,0,55,1
2022-08-13,64,Pure/Honey,Beyonce,0,64,1
2022-08-13,69,America Has A Problem,Beyonce Featuring Kendrick Lamar,0,69,1
2022-08-13,70,All Up In Your Mind,Beyonce,0,70,1
2022-08-13,83,Victoria's Secret,Jax,0,83,1
2022-08-13,89,Dah Dah DahDah,Nardo Wick,0,89,1
2022-08-20,5,Staying Alive,DJ Khaled Featuring Drake & Lil Baby,0,5,1
2022-08-20,10,Bad Decisions,"benny blanco, BTS & Snoop Dogg",0,10,1
2022-08-20,37,Umm Hmm,YoungBoy Never Broke Again,0,37,1
2022-08-20,46,I Know,YoungBoy Never Broke Again,0,46,1
2022-08-20,47,Home Ain't Home,YoungBoy Never Broke Again Featuring Rod Wave,0,47,1
2022-08-20,63,Fuck Da Industry,YoungBoy Never Broke Again,0,63,1
2022-08-20,68,Free Dem 5's,YoungBoy Never Broke Again,0,68,1
2022-08-20,75,Lost Soul Survivor,YoungBoy Never Broke Again,0,75,1
2022-08-20,83,Hold Your Own,YoungBoy Never Broke Again,0,83,1
2022-08-20,86,Top Sound,YoungBoy Never Broke Again,0,86,1
2022-08-20,88,Kamikaze,YoungBoy Never Broke Again,0,88,1
2022-08-20,90,My Time,YoungBoy Never Broke Again,0,90,1
2022-08-20,96,Big 14,"Trippie Redd, Moneybagg Yo & Offset",0,96,1
2022-08-20,98,Despecha,Rosalia,0,98,1
2022-08-20,100,7 Days,YoungBoy Never Broke Again,0,100,1
2022-08-27,1,Super Freaky Girl,Nicki Minaj,0,1,1
2022-08-27,21,Alone,Rod Wave,0,21,1
2022-08-27,35,Yungen,Rod Wave Featuring Jack Harlow,0,35,1
2022-08-27,48,Never Get Over Me,Rod Wave,0,48,1
2022-08-27,51,Sweet Little Lies,Rod Wave,0,51,1
2022-08-27,58,Forever,Rod Wave,0,58,1
2022-08-27,62,Her,Megan Thee Stallion,0,62,1
2022-08-27,66,Stone Rolling,Rod Wave,0,66,1
2022-08-27,71,No Deal,Rod Wave,0,71,1
2022-08-27,74,I Know It,Rod Wave,0,74,1
2022-08-27,82,Ungrateful,Megan Thee Stallion Featuring Key Glock,0,82,1
2022-08-27,86,Pieces,Rod Wave,0,86,1
2022-08-27,87,Budget,Megan Thee Stallion Featuring Latto,0,87,1
2022-08-27,90,Rockstar Heart,Rod Wave,0,90,1
2022-08-27,95,Time Kills (Love Birds),Rod Wave,0,95,1
2022-08-27,96,Fading,Rod Wave,0,96,1
2022-08-27,100,What My World Spins Around,Jordan Davis,0,100,1
2022-09-03,22,Pink Venom,BLACKPINK,0,22,1
2022-09-03,32,Where It Ends,Bailey Zimmerman,0,32,1
2022-09-03,88,54321,Offset,0,88,1
2022-09-03,90,Don't Come Lookin',Jackson Dean,0,90,1
2022-09-03,92,Half Of Me,Thomas Rhett Featuring Riley Green,0,92,1
2022-09-03,96,29,Demi Lovato,0,96,1
2022-09-03,97,Snap,Rosa Linn,0,97,1
2022-09-03,99,Soul,Lee Brice,0,99,1
2022-09-03,100,La Bachata,Manuel Turizo,0,100,1
2022-09-10,6,Hold Me Closer,Elton John & Britney Spears,0,6,1
2022-09-10,17,God Did,"DJ Khaled Featuring Rick Ross, Lil Wayne, JAY-Z, John Legend & Fridayy",0,17,1
2022-09-10,29,Beautiful,DJ Khaled Featuring Future & SZA,0,29,1
2022-09-10,31,Big Time,DJ Khaled Featuring Future & Lil Baby,0,31,1
2022-09-10,36,Beat The Odds,Lil Tjay,0,36,1
2022-09-10,37,Gatubela,Karol G x Maldy,0,37,1
2022-09-10,49,Use This Gospel (Remix),DJ Khaled Featuring Kanye West & Eminem,0,49,1
2022-09-10,55,Juice WRLD Did,DJ Khaled Featuring Juice WRLD,0,55,1
2022-09-10,57,Keep Going,"DJ Khaled Featuring Lil Durk, 21 Savage & Roddy Ricch",0,57,1
2022-09-10,66,Party,DJ Khaled Featuring Quavo & Takeoff,0,66,1
2022-09-10,71,Golden Hour,JVKE,0,71,1
2022-09-10,77,It Ain't Safe,DJ Khaled Featuring Nardo Wick & Kodak Black,0,77,1
2022-09-10,78,No Secret,DJ Khaled Featuring Drake,0,78,1
2022-09-10,81,I'm Good (Blue),David Guetta & Bebe Rexha,0,81,1
2022-09-10,86,Let's Pray,DJ Khaled Featuring Don Toliver & Travis Scott,0,86,1
2022-09-10,98,Wait In The Truck,HARDY Featuring Lainey Wilson,0,98,1
2022-09-17,25,Detox,Lil Baby,0,25,1
2022-09-17,42,Talk,Yeat,0,42,1
2022-09-17,77,Romantic Homicide,d4vd,0,77,1
2022-09-17,91,Calm Down,Rema & Selena Gomez,0,91,1
2022-09-17,98,Static,Steve Lacy,0,98,1
2022-09-17,99,Billie Eilish.,Armani White,0,99,1
2022-09-17,100,Sin Fin,Romeo Santos & Justin Timberlake,0,100,1
2022-09-24,22,Thank God,Kane Brown With Katelyn Brown,0,22,1
2022-09-24,36,Under The Influence,Chris Brown,0,36,1
2022-09-24,66,Put It On Me,YoungBoy Never Broke Again,0,66,1
2022-09-24,68,Freestyle,Lil Baby,0,68,1
2022-09-24,77,Flawless,Yeat Featuring Lil Uzi Vert,0,77,1
2022-09-24,90,Mary On A Cross,Ghost,0,90,1
2022-09-24,95,Purge Me,YoungBoy Never Broke Again,0,95,1
2022-09-24,100,"Burn, Burn, Burn",Zach Bryan,0,100,1
2022-10-01,25,Shut Down,BLACKPINK,0,25,1
2022-10-01,62,Evergreen,Omar Apollo,0,62,1
2022-10-01,91,Hell Yeah,Little Big Town,0,91,1
2022-10-01,93,Love In The Way,BLEU & Nicki Minaj,0,93,1
2022-10-01,95,Dark Red,Steve Lacy,0,95,1
2022-10-01,98,Backstage Passes,EST Gee Featuring Jack Harlow,0,98,1
2022-10-08,3,Unholy,Sam Smith & Kim Petras,0,3,1
2022-10-08,9,Tomorrow 2,GloRilla & Cardi B,0,9,1
2022-10-08,32,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,0,32,1
2022-10-08,95,Out In The Middle,Zac Brown Band,0,95,1
2022-10-08,96,Blow,Moneybagg Yo,0,96,1
2022-10-08,97,World's Smallest Violin,AJR,0,97,1
2022-10-08,98,Oklahoma Smokeshow,Zach Bryan,0,98,1
2022-10-08,99,No Se Va,Grupo Frontera,0,99,1
2022-10-08,100,Down Home,Jimmie Allen,0,100,1
2022-10-15,81,Toxic,YG,0,81,1
2022-10-15,94,Tennessee Orange,Megan Moroney,0,94,1
2022-10-15,96,Gotta Move On,Diddy & Bryson Tiller,0,96,1
2022-10-15,97,Forget Me,Lewis Capaldi,0,97,1
2022-10-15,99,What He Didn't Do,Carly Pearce,0,99,1
2022-10-22,65,Poland,Lil Yachty,0,65,1
2022-10-22,77,Heyy,Lil Baby,0,77,1
2022-10-22,83,To The Bone,"Quavo, Takeoff & YoungBoy Never Broke Again",0,83,1
2022-10-22,99,Lokera,"Rauw Alejandro, Lyanno & Brray",0,99,1
2022-10-22,100,Walk,Kodak Black,0,100,1
2022-10-29,4,California Breeze,Lil Baby,0,4,1
2022-10-29,8,Forever,Lil Baby Featuring Fridayy,0,8,1
2022-10-29,10,Real Spill,Lil Baby,0,10,1
2022-10-29,15,Pop Out,Lil Baby & Nardo Wick,0,15,1
